Code,ID
6899,1951
5363,1951
3315,1951
5071,1951
5070,1951
5069,1951
5067,1951
6639,1951
5079,1951
6599,1951
6567,1951
6503,1951
6375,1951
7655,1951
5607,1951
2535,1951
5087,1951
1967,1951
5007,1951
4943,1951
4815,1951
4559,1951
7119,1951
2750,2751
5503,2751
5502,2751
2749,2751
5501,2751
2747,2751
5499,2751
2743,2751
5495,2751
2735,2751
5487,2751
2719,2751
5471,2751
2815,2751
2751,2751
5439,2751
2623,2751
5567,2751
3007,2751
5311,2751
2239,2751
5823,2751
3775,2751
4799,2751
703,2751
6847,2751
2813,2751
2812,2751
5500,2751
2814,2751
5498,2751
2810,2751
5494,2751
2806,2751
5486,2751
2798,2751
5470,2751
2782,2751
5438,2751
5630,2751
2686,2751
5246,2751
2942,2751
6014,2751
2430,2751
4478,2751
3454,2751
7550,2751
1406,2751
5627,2751
5626,2751
5625,2751
2809,2751
5629,2751
2805,2751
5621,2751
2797,2751
5613,2751
2781,2751
5597,2751
5565,2751
2685,2751
3069,2751
5373,2751
2301,2751
5885,2751
3837,2751
4861,2751
765,2751
6909,2751
3061,2751
3060,2751
5624,2751
3062,2751
3058,2751
5618,2751
3066,2751
5610,2751
3050,2751
5594,2751
3034,2751
5562,2751
3002,2751
2938,2751
5370,2751
6138,2751
2554,2751
4602,2751
3578,2751
7674,2751
1530,2751
6123,2751
6122,2751
3063,2751
6121,2751
3057,2751
6125,2751
6117,2751
3045,2751
6133,2751
3029,2751
6101,2751
2997,2751
6069,2751
2933,2751
6005,2751
5877,2751
2549,2751
4085,2751
5109,2751
1013,2751
7157,2751
4053,2751
4052,2751
6120,2751
4054,2751
6126,2751
4050,2751
6114,2751
4058,2751
4042,2751
6090,2751
4074,2751
6058,2751
4010,2751
5994,2751
3946,2751
5866,2751
3818,2751
3562,2751
5098,2751
8170,2751
2026,2751
8107,2751
8106,2751
4055,2751
8105,2751
4049,2751
8109,2751
4061,2751
8101,2751
4037,2751
8117,2751
8085,2751
3989,2751
8149,2751
3925,2751
8021,2751
3797,2751
7893,2751
3541,2751
7637,2751
7125,2751
2005,2751
8020,2751
8104,2751
8022,2751
8110,2751
8018,2751
8098,2751
8026,2751
8122,2751
8010,2751
8074,2751
8042,2751
7978,2751
7850,2751
7594,2751
7082,2751
7851,2751
8023,2751
7849,2751
8017,2751
7853,2751
8029,2751
7845,2751
8005,2751
7861,2751
8053,2751
7829,2751
7957,2751
7765,2751
7509,2751
6997,2751
5973,2751
7511,2751
7510,2751
7855,2751
7507,2751
7843,2751
7515,2751
7867,2751
7499,2751
7819,2751
7531,2751
7915,2751
7467,2751
7723,2751
7595,2751
7339,2751
6827,2751
5803,2751
3755,2751
6831,2751
6830,2751
6829,2751
7519,2751
6823,2751
7495,2751
6839,2751
7543,2751
6807,2751
7447,2751
6871,2751
7639,2751
6743,2751
7255,2751
6999,2751
6487,2751
5463,2751
3415,2751
5469,2751
5467,2751
5455,2751
6799,2751
6895,2751
5423,2751
6703,2751
5551,2751
7087,2751
5295,2751
6319,2751
5807,2751
4783,2751
5407,2751
2783,2751
5599,2751
2655,2751
5215,2751
2911,2751
5983,2751
2399,2751
4447,2751
3423,2751
1375,2751
4094,4095
8191,4095
8190,4095
4093,4095
8189,4095
4091,4095
8187,4095
4087,4095
8183,4095
4079,4095
8175,4095
4063,4095
8159,4095
4031,4095
8127,4095
3967,4095
8063,4095
3839,4095
7935,4095
3583,4095
7679,4095
3071,4095
7167,4095
2047,4095
6143,4095
4095,4095
8188,4095
8186,4095
8182,4095
8174,4095
8158,4095
8126,4095
8062,4095
7934,4095
7678,4095
7166,4095
6142,4095
8185,4095
8181,4095
8173,4095
8157,4095
8125,4095
8061,4095
7933,4095
7677,4095
7165,4095
6141,4095
8179,4095
8171,4095
8155,4095
8123,4095
8059,4095
7931,4095
7675,4095
7163,4095
6139,4095
8167,4095
8151,4095
8119,4095
8055,4095
7927,4095
7671,4095
7159,4095
6135,4095
8143,4095
8111,4095
8047,4095
7919,4095
7663,4095
7151,4095
6127,4095
8095,4095
8031,4095
7903,4095
7647,4095
7135,4095
6111,4095
7999,4095
7871,4095
7615,4095
7103,4095
6079,4095
7807,4095
7551,4095
7039,4095
6015,4095
7423,4095
6911,4095
5887,4095
6655,4095
5631,4095
5119,4095
